"Time","avg(D+_density)","avg(D_density)","avg(em_density)","avg(ionization_rate)","avg(recombination_rate)"
9.36900e+01,7.20895e+15,1.38624e+20,7.20895e+15,2.76303e-14,9.67164e-22
9.37000e+01,7.21226e+15,1.38561e+20,7.21226e+15,2.76303e-14,9.67164e-22
9.37100e+01,7.21557e+15,1.38497e+20,7.21557e+15,2.76303e-14,9.67164e-22
9.37200e+01,7.21888e+15,1.38434e+20,7.21888e+15,2.76304e-14,9.67164e-22
9.37300e+01,7.22219e+15,1.38370e+20,7.22219e+15,2.76304e-14,9.67163e-22
9.37400e+01,7.22551e+15,1.38307e+20,7.22551e+15,2.76304e-14,9.67163e-22
9.37500e+01,7.22883e+15,1.38243e+20,7.22883e+15,2.76304e-14,9.67163e-22
9.37600e+01,7.23214e+15,1.38180e+20,7.23214e+15,2.76305e-14,9.67163e-22
9.37700e+01,7.23546e+15,1.38116e+20,7.23546e+15,2.76305e-14,9.67163e-22
9.37800e+01,7.23878e+15,1.38053e+20,7.23878e+15,2.76305e-14,9.67163e-22
9.37900e+01,7.24210e+15,1.37990e+20,7.24210e+15,2.76305e-14,9.67162e-22
9.38000e+01,7.24543e+15,1.37926e+20,7.24543e+15,2.76306e-14,9.67162e-22
9.38100e+01,7.24875e+15,1.37863e+20,7.24875e+15,2.76306e-14,9.67162e-22
9.38200e+01,7.25208e+15,1.37800e+20,7.25208e+15,2.76306e-14,9.67162e-22
9.38300e+01,7.25541e+15,1.37737e+20,7.25541e+15,2.76306e-14,9.67162e-22
9.38400e+01,7.25874e+15,1.37673e+20,7.25874e+15,2.76307e-14,9.67161e-22
9.38500e+01,7.26207e+15,1.37610e+20,7.26207e+15,2.76307e-14,9.67161e-22
9.38600e+01,7.26540e+15,1.37547e+20,7.26540e+15,2.76307e-14,9.67161e-22
9.38700e+01,7.26874e+15,1.37484e+20,7.26874e+15,2.76308e-14,9.67161e-22
9.38800e+01,7.27207e+15,1.37421e+20,7.27207e+15,2.76308e-14,9.67161e-22
9.38900e+01,7.27541e+15,1.37358e+20,7.27541e+15,2.76308e-14,9.67161e-22
9.39000e+01,7.27875e+15,1.37295e+20,7.27875e+15,2.76308e-14,9.67160e-22
9.39100e+01,7.28209e+15,1.37232e+20,7.28209e+15,2.76309e-14,9.67160e-22
9.39200e+01,7.28543e+15,1.37169e+20,7.28543e+15,2.76309e-14,9.67160e-22
9.39300e+01,7.28877e+15,1.37106e+20,7.28877e+15,2.76309e-14,9.67160e-22
9.39400e+01,7.29212e+15,1.37043e+20,7.29212e+15,2.76309e-14,9.67160e-22
9.39500e+01,7.29547e+15,1.36980e+20,7.29547e+15,2.76310e-14,9.67159e-22
9.39600e+01,7.29881e+15,1.36918e+20,7.29881e+15,2.76310e-14,9.67159e-22
9.39700e+01,7.30216e+15,1.36855e+20,7.30216e+15,2.76310e-14,9.67159e-22
9.39800e+01,7.30552e+15,1.36792e+20,7.30552e+15,2.76311e-14,9.67159e-22
9.39900e+01,7.30887e+15,1.36729e+20,7.30887e+15,2.76311e-14,9.67159e-22
9.40000e+01,7.31222e+15,1.36666e+20,7.31222e+15,2.76311e-14,9.67159e-22
9.40100e+01,7.31558e+15,1.36604e+20,7.31558e+15,2.76311e-14,9.67158e-22
9.40200e+01,7.31894e+15,1.36541e+20,7.31894e+15,2.76312e-14,9.67158e-22
9.40300e+01,7.32230e+15,1.36479e+20,7.32230e+15,2.76312e-14,9.67158e-22
9.40400e+01,7.32566e+15,1.36416e+20,7.32566e+15,2.76312e-14,9.67158e-22
9.40500e+01,7.32902e+15,1.36353e+20,7.32902e+15,2.76312e-14,9.67158e-22
9.40600e+01,7.33238e+15,1.36291e+20,7.33238e+15,2.76313e-14,9.67158e-22
9.40700e+01,7.33575e+15,1.36228e+20,7.33575e+15,2.76313e-14,9.67157e-22
9.40800e+01,7.33911e+15,1.36166e+20,7.33911e+15,2.76313e-14,9.67157e-22
9.40900e+01,7.34248e+15,1.36103e+20,7.34248e+15,2.76313e-14,9.67157e-22
9.41000e+01,7.34585e+15,1.36041e+20,7.34585e+15,2.76314e-14,9.67157e-22
9.41100e+01,7.34922e+15,1.35978e+20,7.34922e+15,2.76314e-14,9.67157e-22
9.41200e+01,7.35260e+15,1.35916e+20,7.35260e+15,2.76314e-14,9.67156e-22
9.41300e+01,7.35597e+15,1.35854e+20,7.35597e+15,2.76315e-14,9.67156e-22
9.41400e+01,7.35935e+15,1.35791e+20,7.35935e+15,2.76315e-14,9.67156e-22
9.41500e+01,7.36272e+15,1.35729e+20,7.36272e+15,2.76315e-14,9.67156e-22
9.41600e+01,7.36610e+15,1.35667e+20,7.36610e+15,2.76315e-14,9.67156e-22
9.41700e+01,7.36948e+15,1.35605e+20,7.36948e+15,2.76316e-14,9.67156e-22
9.41800e+01,7.37287e+15,1.35542e+20,7.37287e+15,2.76316e-14,9.67155e-22
9.41900e+01,7.37625e+15,1.35480e+20,7.37625e+15,2.76316e-14,9.67155e-22
9.42000e+01,7.37963e+15,1.35418e+20,7.37963e+15,2.76316e-14,9.67155e-22
9.42100e+01,7.38302e+15,1.35356e+20,7.38302e+15,2.76317e-14,9.67155e-22
9.42200e+01,7.38641e+15,1.35294e+20,7.38641e+15,2.76317e-14,9.67155e-22
9.42300e+01,7.38980e+15,1.35232e+20,7.38980e+15,2.76317e-14,9.67154e-22
9.42400e+01,7.39319e+15,1.35170e+20,7.39319e+15,2.76318e-14,9.67154e-22
9.42500e+01,7.39658e+15,1.35108e+20,7.39658e+15,2.76318e-14,9.67154e-22
9.42600e+01,7.39998e+15,1.35046e+20,7.39998e+15,2.76318e-14,9.67154e-22
9.42700e+01,7.40338e+15,1.34984e+20,7.40338e+15,2.76318e-14,9.67154e-22
9.42800e+01,7.40677e+15,1.34922e+20,7.40677e+15,2.76319e-14,9.67154e-22
9.42900e+01,7.41017e+15,1.34860e+20,7.41017e+15,2.76319e-14,9.67153e-22
9.43000e+01,7.41357e+15,1.34798e+20,7.41357e+15,2.76319e-14,9.67153e-22
9.43100e+01,7.41698e+15,1.34736e+20,7.41698e+15,2.76320e-14,9.67153e-22
9.43200e+01,7.42038e+15,1.34674e+20,7.42038e+15,2.76320e-14,9.67153e-22
9.43300e+01,7.42379e+15,1.34613e+20,7.42379e+15,2.76320e-14,9.67153e-22
9.43400e+01,7.42719e+15,1.34551e+20,7.42719e+15,2.76320e-14,9.67153e-22
9.43500e+01,7.43060e+15,1.34489e+20,7.43060e+15,2.76321e-14,9.67152e-22
9.43600e+01,7.43401e+15,1.34428e+20,7.43401e+15,2.76321e-14,9.67152e-22
9.43700e+01,7.43742e+15,1.34366e+20,7.43742e+15,2.76321e-14,9.67152e-22
9.43800e+01,7.44084e+15,1.34304e+20,7.44084e+15,2.76321e-14,9.67152e-22
9.43900e+01,7.44425e+15,1.34243e+20,7.44425e+15,2.76322e-14,9.67152e-22
9.44000e+01,7.44767e+15,1.34181e+20,7.44767e+15,2.76322e-14,9.67151e-22
9.44100e+01,7.45109e+15,1.34119e+20,7.45109e+15,2.76322e-14,9.67151e-22
9.44200e+01,7.45451e+15,1.34058e+20,7.45451e+15,2.76323e-14,9.67151e-22
9.44300e+01,7.45793e+15,1.33996e+20,7.45793e+15,2.76323e-14,9.67151e-22
9.44400e+01,7.46135e+15,1.33935e+20,7.46135e+15,2.76323e-14,9.67151e-22
9.44500e+01,7.46478e+15,1.33874e+20,7.46478e+15,2.76323e-14,9.67151e-22
9.44600e+01,7.46820e+15,1.33812e+20,7.46820e+15,2.76324e-14,9.67150e-22
9.44700e+01,7.47163e+15,1.33751e+20,7.47163e+15,2.76324e-14,9.67150e-22
9.44800e+01,7.47506e+15,1.33689e+20,7.47506e+15,2.76324e-14,9.67150e-22
9.44900e+01,7.47849e+15,1.33628e+20,7.47849e+15,2.76325e-14,9.67150e-22
9.45000e+01,7.48192e+15,1.33567e+20,7.48192e+15,2.76325e-14,9.67150e-22
9.45100e+01,7.48536e+15,1.33505e+20,7.48536e+15,2.76325e-14,9.67150e-22
9.45200e+01,7.48879e+15,1.33444e+20,7.48879e+15,2.76325e-14,9.67149e-22
9.45300e+01,7.49223e+15,1.33383e+20,7.49223e+15,2.76326e-14,9.67149e-22
9.45400e+01,7.49567e+15,1.33322e+20,7.49567e+15,2.76326e-14,9.67149e-22
9.45500e+01,7.49911e+15,1.33261e+20,7.49911e+15,2.76326e-14,9.67149e-22
9.45600e+01,7.50255e+15,1.33200e+20,7.50255e+15,2.76327e-14,9.67149e-22
9.45700e+01,7.50599e+15,1.33138e+20,7.50599e+15,2.76327e-14,9.67148e-22
9.45800e+01,7.50944e+15,1.33077e+20,7.50944e+15,2.76327e-14,9.67148e-22
9.45900e+01,7.51288e+15,1.33016e+20,7.51288e+15,2.76327e-14,9.67148e-22
9.46000e+01,7.51633e+15,1.32955e+20,7.51633e+15,2.76328e-14,9.67148e-22
9.46100e+01,7.51978e+15,1.32894e+20,7.51978e+15,2.76328e-14,9.67148e-22
9.46200e+01,7.52323e+15,1.32833e+20,7.52323e+15,2.76328e-14,9.67148e-22
9.46300e+01,7.52669e+15,1.32772e+20,7.52669e+15,2.76329e-14,9.67147e-22
9.46400e+01,7.53014e+15,1.32711e+20,7.53014e+15,2.76329e-14,9.67147e-22
9.46500e+01,7.53360e+15,1.32651e+20,7.53360e+15,2.76329e-14,9.67147e-22
9.46600e+01,7.53705e+15,1.32590e+20,7.53705e+15,2.76329e-14,9.67147e-22
9.46700e+01,7.54051e+15,1.32529e+20,7.54051e+15,2.76330e-14,9.67147e-22
9.46800e+01,7.54397e+15,1.32468e+20,7.54397e+15,2.76330e-14,9.67147e-22
9.46900e+01,7.54744e+15,1.32407e+20,7.54744e+15,2.76330e-14,9.67146e-22
9.47000e+01,7.55090e+15,1.32347e+20,7.55090e+15,2.76330e-14,9.67146e-22
9.47100e+01,7.55437e+15,1.32286e+20,7.55437e+15,2.76331e-14,9.67146e-22
9.47200e+01,7.55783e+15,1.32225e+20,7.55783e+15,2.76331e-14,9.67146e-22
9.47300e+01,7.56130e+15,1.32165e+20,7.56130e+15,2.76331e-14,9.67146e-22
9.47400e+01,7.56477e+15,1.32104e+20,7.56477e+15,2.76332e-14,9.67145e-22
9.47500e+01,7.56825e+15,1.32043e+20,7.56825e+15,2.76332e-14,9.67145e-22
9.47600e+01,7.57172e+15,1.31983e+20,7.57172e+15,2.76332e-14,9.67145e-22
9.47700e+01,7.57519e+15,1.31922e+20,7.57519e+15,2.76333e-14,9.67145e-22
9.47800e+01,7.57867e+15,1.31862e+20,7.57867e+15,2.76333e-14,9.67145e-22
9.47900e+01,7.58215e+15,1.31801e+20,7.58215e+15,2.76333e-14,9.67145e-22
9.48000e+01,7.58563e+15,1.31741e+20,7.58563e+15,2.76333e-14,9.67144e-22
9.48100e+01,7.58911e+15,1.31680e+20,7.58911e+15,2.76334e-14,9.67144e-22
9.48200e+01,7.59259e+15,1.31620e+20,7.59259e+15,2.76334e-14,9.67144e-22
9.48300e+01,7.59608e+15,1.31559e+20,7.59608e+15,2.76334e-14,9.67144e-22
9.48400e+01,7.59957e+15,1.31499e+20,7.59957e+15,2.76335e-14,9.67144e-22
9.48500e+01,7.60305e+15,1.31439e+20,7.60305e+15,2.76335e-14,9.67144e-22
9.48600e+01,7.60654e+15,1.31378e+20,7.60654e+15,2.76335e-14,9.67143e-22
9.48700e+01,7.61004e+15,1.31318e+20,7.61004e+15,2.76335e-14,9.67143e-22
9.48800e+01,7.61353e+15,1.31258e+20,7.61353e+15,2.76336e-14,9.67143e-22
9.48900e+01,7.61702e+15,1.31198e+20,7.61702e+15,2.76336e-14,9.67143e-22
9.49000e+01,7.62052e+15,1.31138e+20,7.62052e+15,2.76336e-14,9.67143e-22
9.49100e+01,7.62402e+15,1.31077e+20,7.62402e+15,2.76337e-14,9.67142e-22
9.49200e+01,7.62752e+15,1.31017e+20,7.62752e+15,2.76337e-14,9.67142e-22
9.49300e+01,7.63102e+15,1.30957e+20,7.63102e+15,2.76337e-14,9.67142e-22
9.49400e+01,7.63452e+15,1.30897e+20,7.63452e+15,2.76337e-14,9.67142e-22
9.49500e+01,7.63802e+15,1.30837e+20,7.63802e+15,2.76338e-14,9.67142e-22
9.49600e+01,7.64153e+15,1.30777e+20,7.64153e+15,2.76338e-14,9.67142e-22
9.49700e+01,7.64504e+15,1.30717e+20,7.64504e+15,2.76338e-14,9.67141e-22
9.49800e+01,7.64855e+15,1.30657e+20,7.64855e+15,2.76339e-14,9.67141e-22
9.49900e+01,7.65206e+15,1.30597e+20,7.65206e+15,2.76339e-14,9.67141e-22
9.50000e+01,7.65557e+15,1.30537e+20,7.65557e+15,2.76339e-14,9.67141e-22
9.50100e+01,7.65908e+15,1.30477e+20,7.65908e+15,2.76339e-14,9.67141e-22
9.50200e+01,7.66260e+15,1.30417e+20,7.66260e+15,2.76340e-14,9.67141e-22
9.50300e+01,7.66611e+15,1.30358e+20,7.66611e+15,2.76340e-14,9.67140e-22
9.50400e+01,7.66963e+15,1.30298e+20,7.66963e+15,2.76340e-14,9.67140e-22
9.50500e+01,7.67315e+15,1.30238e+20,7.67315e+15,2.76341e-14,9.67140e-22
9.50600e+01,7.67668e+15,1.30178e+20,7.67668e+15,2.76341e-14,9.67140e-22
9.50700e+01,7.68020e+15,1.30118e+20,7.68020e+15,2.76341e-14,9.67140e-22
9.50800e+01,7.68372e+15,1.30059e+20,7.68372e+15,2.76342e-14,9.67139e-22
9.50900e+01,7.68725e+15,1.29999e+20,7.68725e+15,2.76342e-14,9.67139e-22
9.51000e+01,7.69078e+15,1.29939e+20,7.69078e+15,2.76342e-14,9.67139e-22
9.51100e+01,7.69431e+15,1.29880e+20,7.69431e+15,2.76342e-14,9.67139e-22
9.51200e+01,7.69784e+15,1.29820e+20,7.69784e+15,2.76343e-14,9.67139e-22
9.51300e+01,7.70137e+15,1.29761e+20,7.70137e+15,2.76343e-14,9.67139e-22
9.51400e+01,7.70491e+15,1.29701e+20,7.70491e+15,2.76343e-14,9.67138e-22
9.51500e+01,7.70845e+15,1.29642e+20,7.70845e+15,2.76344e-14,9.67138e-22
9.51600e+01,7.71198e+15,1.29582e+20,7.71198e+15,2.76344e-14,9.67138e-22
9.51700e+01,7.71552e+15,1.29523e+20,7.71552e+15,2.76344e-14,9.67138e-22
9.51800e+01,7.71906e+15,1.29463e+20,7.71906e+15,2.76344e-14,9.67138e-22
9.51900e+01,7.72261e+15,1.29404e+20,7.72261e+15,2.76345e-14,9.67138e-22
9.52000e+01,7.72615e+15,1.29345e+20,7.72615e+15,2.76345e-14,9.67137e-22
9.52100e+01,7.72970e+15,1.29285e+20,7.72970e+15,2.76345e-14,9.67137e-22
9.52200e+01,7.73325e+15,1.29226e+20,7.73325e+15,2.76346e-14,9.67137e-22
9.52300e+01,7.73680e+15,1.29167e+20,7.73680e+15,2.76346e-14,9.67137e-22
9.52400e+01,7.74035e+15,1.29107e+20,7.74035e+15,2.76346e-14,9.67137e-22
9.52500e+01,7.74390e+15,1.29048e+20,7.74390e+15,2.76347e-14,9.67136e-22
9.52600e+01,7.74745e+15,1.28989e+20,7.74745e+15,2.76347e-14,9.67136e-22
9.52700e+01,7.75101e+15,1.28930e+20,7.75101e+15,2.76347e-14,9.67136e-22
9.52800e+01,7.75457e+15,1.28871e+20,7.75457e+15,2.76347e-14,9.67136e-22
9.52900e+01,7.75813e+15,1.28811e+20,7.75813e+15,2.76348e-14,9.67136e-22
9.53000e+01,7.76169e+15,1.28752e+20,7.76169e+15,2.76348e-14,9.67136e-22
9.53100e+01,7.76525e+15,1.28693e+20,7.76525e+15,2.76348e-14,9.67135e-22
9.53200e+01,7.76882e+15,1.28634e+20,7.76882e+15,2.76349e-14,9.67135e-22
9.53300e+01,7.77238e+15,1.28575e+20,7.77238e+15,2.76349e-14,9.67135e-22
9.53400e+01,7.77595e+15,1.28516e+20,7.77595e+15,2.76349e-14,9.67135e-22
9.53500e+01,7.77952e+15,1.28457e+20,7.77952e+15,2.76350e-14,9.67135e-22
9.53600e+01,7.78309e+15,1.28398e+20,7.78309e+15,2.76350e-14,9.67135e-22
9.53700e+01,7.78666e+15,1.28339e+20,7.78666e+15,2.76350e-14,9.67134e-22
9.53800e+01,7.79024e+15,1.28281e+20,7.79024e+15,2.76350e-14,9.67134e-22
9.53900e+01,7.79381e+15,1.28222e+20,7.79381e+15,2.76351e-14,9.67134e-22
9.54000e+01,7.79739e+15,1.28163e+20,7.79739e+15,2.76351e-14,9.67134e-22
9.54100e+01,7.80097e+15,1.28104e+20,7.80097e+15,2.76351e-14,9.67134e-22
9.54200e+01,7.80455e+15,1.28045e+20,7.80455e+15,2.76352e-14,9.67134e-22
9.54300e+01,7.80813e+15,1.27987e+20,7.80813e+15,2.76352e-14,9.67133e-22
9.54400e+01,7.81172e+15,1.27928e+20,7.81172e+15,2.76352e-14,9.67133e-22
9.54500e+01,7.81530e+15,1.27869e+20,7.81530e+15,2.76353e-14,9.67133e-22
9.54600e+01,7.81889e+15,1.27810e+20,7.81889e+15,2.76353e-14,9.67133e-22
9.54700e+01,7.82248e+15,1.27752e+20,7.82248e+15,2.76353e-14,9.67133e-22
9.54800e+01,7.82607e+15,1.27693e+20,7.82607e+15,2.76353e-14,9.67132e-22
9.54900e+01,7.82966e+15,1.27635e+20,7.82966e+15,2.76354e-14,9.67132e-22
9.55000e+01,7.83325e+15,1.27576e+20,7.83325e+15,2.76354e-14,9.67132e-22
9.55100e+01,7.83685e+15,1.27518e+20,7.83685e+15,2.76354e-14,9.67132e-22
9.55200e+01,7.84045e+15,1.27459e+20,7.84045e+15,2.76355e-14,9.67132e-22
9.55300e+01,7.84405e+15,1.27401e+20,7.84405e+15,2.76355e-14,9.67132e-22
9.55400e+01,7.84765e+15,1.27342e+20,7.84765e+15,2.76355e-14,9.67131e-22
9.55500e+01,7.85125e+15,1.27284e+20,7.85125e+15,2.76356e-14,9.67131e-22
9.55600e+01,7.85485e+15,1.27225e+20,7.85485e+15,2.76356e-14,9.67131e-22
9.55700e+01,7.85846e+15,1.27167e+20,7.85846e+15,2.76356e-14,9.67131e-22
9.55800e+01,7.86206e+15,1.27109e+20,7.86206e+15,2.76357e-14,9.67131e-22
9.55900e+01,7.86567e+15,1.27050e+20,7.86567e+15,2.76357e-14,9.67131e-22
9.56000e+01,7.86928e+15,1.26992e+20,7.86928e+15,2.76357e-14,9.67130e-22
9.56100e+01,7.87290e+15,1.26934e+20,7.87290e+15,2.76357e-14,9.67130e-22
9.56200e+01,7.87651e+15,1.26875e+20,7.87651e+15,2.76358e-14,9.67130e-22
9.56300e+01,7.88013e+15,1.26817e+20,7.88013e+15,2.76358e-14,9.67130e-22
9.56400e+01,7.88374e+15,1.26759e+20,7.88374e+15,2.76358e-14,9.67130e-22
9.56500e+01,7.88736e+15,1.26701e+20,7.88736e+15,2.76359e-14,9.67129e-22
9.56600e+01,7.89098e+15,1.26643e+20,7.89098e+15,2.76359e-14,9.67129e-22
9.56700e+01,7.89460e+15,1.26585e+20,7.89460e+15,2.76359e-14,9.67129e-22
9.56800e+01,7.89823e+15,1.26527e+20,7.89823e+15,2.76360e-14,9.67129e-22
9.56900e+01,7.90185e+15,1.26469e+20,7.90185e+15,2.76360e-14,9.67129e-22
9.57000e+01,7.90548e+15,1.26411e+20,7.90548e+15,2.76360e-14,9.67129e-22
9.57100e+01,7.90911e+15,1.26353e+20,7.90911e+15,2.76361e-14,9.67128e-22
9.57200e+01,7.91274e+15,1.26295e+20,7.91274e+15,2.76361e-14,9.67128e-22
9.57300e+01,7.91637e+15,1.26237e+20,7.91637e+15,2.76361e-14,9.67128e-22
9.57400e+01,7.92001e+15,1.26179e+20,7.92001e+15,2.76361e-14,9.67128e-22
9.57500e+01,7.92364e+15,1.26121e+20,7.92364e+15,2.76362e-14,9.67128e-22
9.57600e+01,7.92728e+15,1.26063e+20,7.92728e+15,2.76362e-14,9.67128e-22
9.57700e+01,7.93092e+15,1.26005e+20,7.93092e+15,2.76362e-14,9.67127e-22
9.57800e+01,7.93456e+15,1.25947e+20,7.93456e+15,2.76363e-14,9.67127e-22
9.57900e+01,7.93820e+15,1.25889e+20,7.93820e+15,2.76363e-14,9.67127e-22
9.58000e+01,7.94184e+15,1.25832e+20,7.94184e+15,2.76363e-14,9.67127e-22
9.58100e+01,7.94549e+15,1.25774e+20,7.94549e+15,2.76364e-14,9.67127e-22
9.58200e+01,7.94914e+15,1.25716e+20,7.94914e+15,2.76364e-14,9.67126e-22
9.58300e+01,7.95279e+15,1.25659e+20,7.95279e+15,2.76364e-14,9.67126e-22
9.58400e+01,7.95644e+15,1.25601e+20,7.95644e+15,2.76365e-14,9.67126e-22
9.58500e+01,7.96009e+15,1.25543e+20,7.96009e+15,2.76365e-14,9.67126e-22
9.58600e+01,7.96374e+15,1.25486e+20,7.96374e+15,2.76365e-14,9.67126e-22
9.58700e+01,7.96740e+15,1.25428e+20,7.96740e+15,2.76365e-14,9.67126e-22
9.58800e+01,7.97105e+15,1.25371e+20,7.97105e+15,2.76366e-14,9.67125e-22
9.58900e+01,7.97471e+15,1.25313e+20,7.97471e+15,2.76366e-14,9.67125e-22
9.59000e+01,7.97837e+15,1.25256e+20,7.97837e+15,2.76366e-14,9.67125e-22
9.59100e+01,7.98204e+15,1.25198e+20,7.98204e+15,2.76367e-14,9.67125e-22
9.59200e+01,7.98570e+15,1.25141e+20,7.98570e+15,2.76367e-14,9.67125e-22
9.59300e+01,7.98937e+15,1.25083e+20,7.98937e+15,2.76367e-14,9.67125e-22
9.59400e+01,7.99303e+15,1.25026e+20,7.99303e+15,2.76368e-14,9.67124e-22
